train_loss,train_mse_loss,train_l1_loss,active_features,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.27271828055381775,0.10523572564125061,28.00875473022461,25.218385696411133,0.0,1733334524,,False,899,b91fe_00000,2024-12-04_17-48-44,0.8175961971282959,3112.0968403816223,376,8eb6279495b3,172.19.2.2,3112.0968403816223,899
0.27260613441467285,0.10538463294506073,27.96509552001953,25.161720275878906,0.0,1733334526,,False,900,b91fe_00000,2024-12-04_17-48-46,1.85097336769104,3113.9478137493134,376,8eb6279495b3,172.19.2.2,3113.9478137493134,900
0.27210181951522827,0.10516999661922455,27.916656494140625,25.110794067382812,0.0,1733334529,,False,901,b91fe_00000,2024-12-04_17-48-49,3.2634785175323486,3117.2112922668457,376,8eb6279495b3,172.19.2.2,3117.2112922668457,901
0.27044516801834106,0.10389317572116852,27.85313606262207,25.10419273376465,0.0,1733334535,,False,902,b91fe_00000,2024-12-04_17-48-55,5.624852180480957,3122.8361444473267,376,8eb6279495b3,172.19.2.2,3122.8361444473267,902
0.27154970169067383,0.10442741215229034,27.948505401611328,25.156450271606445,0.0,1733334538,,False,903,b91fe_00000,2024-12-04_17-48-58,3.0137195587158203,3125.8498640060425,376,8eb6279495b3,172.19.2.2,3125.8498640060425,903
0.2725452780723572,0.10500114411115646,28.01905059814453,25.174039840698242,0.0,1733334539,,False,904,b91fe_00000,2024-12-04_17-48-59,0.8137586116790771,3126.6636226177216,376,8eb6279495b3,172.19.2.2,3126.6636226177216,904
0.27019113302230835,0.10404498875141144,27.785263061523438,25.116230010986328,0.0,1733334541,,False,905,b91fe_00000,2024-12-04_17-49-01,1.9369475841522217,3128.600570201874,376,8eb6279495b3,172.19.2.2,3128.600570201874,905
0.27139410376548767,0.1045817881822586,27.89666748046875,25.144254684448242,0.0,1733334551,,False,906,b91fe_00000,2024-12-04_17-49-11,10.040876865386963,3138.6414470672607,376,8eb6279495b3,172.19.2.2,3138.6414470672607,906
0.26925981044769287,0.10349899530410767,27.720821380615234,25.06147003173828,0.0,1733334552,,False,907,b91fe_00000,2024-12-04_17-49-12,0.8144793510437012,3139.4559264183044,376,8eb6279495b3,172.19.2.2,3139.4559264183044,907
0.27228450775146484,0.10515563189983368,27.949604034423828,25.160064697265625,0.0,1733334552,,False,908,b91fe_00000,2024-12-04_17-49-12,0.81913161277771,3140.275058031082,376,8eb6279495b3,172.19.2.2,3140.275058031082,908
0.26939913630485535,0.10330035537481308,27.777341842651367,25.123035430908203,0.0,1733334559,,False,909,b91fe_00000,2024-12-04_17-49-19,6.316283702850342,3146.5913417339325,376,8eb6279495b3,172.19.2.2,3146.5913417339325,909
0.27106139063835144,0.10481707751750946,27.801677703857422,25.08648681640625,0.0,1733334560,,False,910,b91fe_00000,2024-12-04_17-49-20,0.8201820850372314,3147.4115238189697,376,8eb6279495b3,172.19.2.2,3147.4115238189697,910
0.271257609128952,0.1051732748746872,27.774925231933594,25.108680725097656,0.0,1733334561,,False,911,b91fe_00000,2024-12-04_17-49-21,1.7088770866394043,3149.120400905609,376,8eb6279495b3,172.19.2.2,3149.120400905609,911
0.2714077830314636,0.10456740856170654,27.90135955810547,25.071229934692383,0.0,1733334565,,False,912,b91fe_00000,2024-12-04_17-49-25,4.06106972694397,3153.181470632553,376,8eb6279495b3,172.19.2.2,3153.181470632553,912
0.2723695933818817,0.10523788630962372,27.95008087158203,25.129610061645508,0.0,1733334566,,False,913,b91fe_00000,2024-12-04_17-49-26,0.8136248588562012,3153.9950954914093,376,8eb6279495b3,172.19.2.2,3153.9950954914093,913
